source,target
muje bhi iske baare mein kuch kehana tha.. voh insight jo usne provide kiya tha ki kaise batman apne eyeopening bane.. uska parents aise usse chod de samay tho muje uske liye bura laga,I have to say so. The insight they provide about how he became Batman was eye opening. It was really sad to see him lose his parents like that.
hanna tho stockbroker ka fellow hein jo rothschild,Hanna is a fellow stockbroker for Rothschild
is ek ka vishay kya hai?,What is the topic of this one?
i also love her,i also love her
yah enimeted hai.,It's animated.
"Yehi hai! Tumne iske bare mai suna hoga, then? Mujhe lagta hai ye dekhne layak hai.","It is! You've heard of it, then? It sounds to me like it's worth seeing."
Main Batman begins read kar raha hoon. Bahut achi movie hai.,I'm reading about Batman Begins. It is a very good movie.
kya ye drama hai ya comedy?,Is it a drama or more of a comedy?
"Han, mai shahemat hu.",Yes. I agree.
Green army man,Green army man
nick wilde,Nick Wilde \
okay sounds good,okay sounds good
"Yeah! aur bhulo mat isne kafi awards jeetey, including best picture","Yeah! And don't forget it won a bunch of awards, including best picture."
"khair, mujhe lagata hai ki philm donon tarah ke logon ke lie kaam karatee hai. kuchh ko isake ekshan se pyaar hai aur kyonki yah ek daraavana thrilar hai, jabaki any ise adhik vinodee aur majaakiya samajhate hain.","Well, I suppose the film works for both types of people. Some love it because of its action and because it's a scary thriller, while others find it to be more humorous and funny."
movie kis baare me hai?,What is the movie about?
"Wo knife ke slashes ki tarah hai..., jaise amphibian creature ke gills ko mirror kar raha ho.","They are like slashes from a knife..., kinda mirroring the gills of the amphibian creature."
kya tum page 2 dekh sakte ho ? Mera page blank hai.,Can you see page 2? My page is blank.
mein bhi,mine also
nahi muje nahi patha. lekin mein first matrix tho enjoy kar rahi thi lekin voh dono tho aapas mein hit kar rahe the.. bolte hein ki kyon muje is place se knocked out kiya,Noooo I didn't know that. I enjoyed the first Matrix but the other two were trying to hard to be the hit the first one was. Saying that I can see why it knocked it out of it's place.
is film ka fun thing hein ki voh sab toys ka personal interactions hein,The fun thing I found in the film was all the personal interactions between the toys
NAHI VOH NAHI,No he was not
KAISE HAI... HUM ZOOTOPIA KE BARE ME BAAT KARTHE HAIN,hI... WE ARE TALKING ABOUT ZOOTOPIA
ye bohat sad tha kyunki wo uske parents ka ghar tha right?,It was really sad because it was his parents' house right?
"ye ek bunny aur ek wolf hai, agar mujhe sahi se yaad hai to.","it's a bunny and a wolf, if i remember correctly"
Wo ghar pe chhuta hai,he was left at home
"nahi, company ka basis hi people ko scam karna","Nope, the basis of the company is to scam people"
kya aap charavaahe ka naam jaanate hain,Do you know the cowboy's name?
"Mere pass nhi hai, iss tarah ki filmon ke liye mujhe dusro ka bhi score check krna hoga.","Neither have I, but with scores like that I'll have to check out some other films"
namaste! aaj main jis philm ke baare mein aapase baat karana chaahata hoon vah hai steven spielberg kee jaws,Hi! The movie I want to talk to you about today is Steven Spielberg's JAWS. It has a 97% review on Rotten Tomatoes and has a 8/10 IMDB rating!
hmm.. mein toh aapko convince kar ka koshis kar raha hoon ki aap us movie ko dekhne ki. mein document ke alava kuch baath nahi kar saktha hoon,Hmmm... I'm supposed to be convincing you to see it. I can't talk about anything not on the document.
wo ghar par akela rehna pasand karta hai par usey do burglars milte hai jisey usko rokne ki koshish karni hai,he enjoys being alone but he is met with two burglers who he has to try and strop
Voh toh Frozen ke tarah hein.,That sounds a little like Frozen
Accha,Got it.
itna long hein is film,How long is the film?
mujhe peeche jakar review karne me dhikat ho rahi hai,I am not able to scroll back up to review though.
yes tumhara din achcha ho,Yeah well have great day. :)
"banda agar doosre ke mind me mar jaye, to woh stuck ho jayega infinite limbo mein jahan woh bhool jata hai ki woh dream mein hai","If the guy dies will in another person's mind, he may get stuck in an infinite limbo where he forgets he's dreaming"
hey,Hey
Mujhe bhi,Me too
"Yes, I agree uska character bohot kuch friends style wala role tha","Yes, I agree that her character was very much a Friends style role. '"
"me uska great fan ho aur uske work ka bhi, yadhyapi mujhe nahi lagta ki voh uski wife ko avenge kar raha he","I am a great fan of him and his work, I don't think he's avenging his wife though"
aur us morgan freeman tho god bankar bruce ka day save kiya aur usse uska kaam nikal vaaya,"And of course, God (Morgan Freeman) steps in to save the day and tells Bruce what he should do."
Bahut pasand hain. Tujhe dc or marvel kaun si zyada pasand hai?,Love them. Do you like dc or marvel more?
Kya Buzz ko bura laga ki Kevin was left behind?,Does Buzz feel bad that Kevin was left behind?
Vo ek 1980's ka pop cover band play kar raha tha,He was playing in a1980's pop cover band..
"acha, thik hein , mein aapka he hoon","Oh, okay, I am all ears"
acha?,Is it?
Yes,Yes
"jo kiya so paayega, jab wolves ne bad things kiya lekin voh drug se relate nahi kiya, jo hum soch rahe they","They could get the jist of it, that bellwether made the wolves do bad things, but beyond that, they probably didn't relate it to drugs as we think of them"
yah ek bahut badee vishaal saphed shaark ke baare mein hai jo vaise bhee ek chhuttee samudr tat ke kareeb hai.,It is about an extremely large great white shark that is way too close to a vacation beach.
Mujhe nahi pata isme ye state nahi kia,I dont know it does not state it
"banda agar doosre ke mind me mar jaye, to woh stuck ho jayega infinite limbo mein jahan woh bhool jata hai ki woh dream mein hai","If the guy dies will in another person's mind, he may get stuck in an infinite limbo where he forgets he's dreaming."
woh uska producer bhi hai,He is also the producer.
mujhe lagtha hai hum dono ko 12 line covo chahiya,I think we both need to have 12 lines of covo
Are nahi Di,Oh no D:
acha moive ka romantic hissa bathtub tha vah kafi alag,Right. The romantic part in the bathtub was a bit different however.
Abhi release hui kya?,Did it just come out?
kya tum bahut musicals dekhte ho?,Do you watch alot of musicals?
"Ha, main bhi agree kartahoo ke uska character bahot friendly hai","Yes, I agree that her character was very much a Friends style role. '"
alfred tho aise hero hein jo constantly bruce ko save kartha,"Alfred is such a hero in the movie, constantly saving Bruce"
Mujhe aisa hi lagta hai. Yeh bad guys bad dikhne ke liye kitna work hard karte hain. Us effort ko kuch achche kaam ke liye laga sakte hain jis se aur zyada success mile.,I think so. The bad guys work so harder at being bad. The effort could be used for something good with a lot more success.
"Bhale maine movie dekhee hai, main sirif document ke saath influence kar sakta hoon.","So, even though I watched the movie, I could only influence you based on the document."
"haan yar, aap toh jarur sun rahe honge? muje lagtha hein ki yeh worth seeing hein","It is! You've heard of it, then? It sounds to me like it's worth seeing."
muje pasand hein jab voh apni new powers ko use kar raha tha us miraculous events ko cause karne aur usse mundane events ko occur kari,I like how he uses his new powers to cause such miraculous events to occur at otherwise mundane events'
mein aise kuch nahi dekha hoon,I have not seen that one either.
Jordan Rothschild ke liye stock broker tha,Jordan was a stock broker for Rotschild.
"Oh, thik hai. Jya wo apne liye thoda bhi fend karne mein able tha?","Oh, ok. Is he able to fend for himself at all?"
mai waise John Legend ka music aur voice pasand karta hu,I like John Legend's music and voice though
Haan mujhe pata he government shock hua,yeah I am sure the government was shocked
main is se familiar nahi hun,I'm not really familiar with it?
namaste,Hi there!
Mai tumse sehmat hu ispar. Mujhe wo itni buri bhi nahi lagi kyuki usne Nick aur Judy ko security camera ka access dia.,"I have to agree with you on that. I don't see her as much of a bad guy, since she offered Nick and Judy access to the security cameras."
"Ok, main sun raha hun","Oh, okay, I am all ears"
pahala drshy pauraanik hai jab ek mahila ko jabade ke neeche kheencha jaata hai.,The first scene is legendary when a woman is dragged under by Jaws.
"bilkul nahi yar, kyon ki end mein usne pyar toh kiya lekin uska pura nahi usse diya","Probably not, just because he ended up liking her doesn't mean he had completely turned himself around"
theek hai,done?
Ek aur exchange dete hain ise.,Let's give it one more exchange.
"ohh nahi :( achha, main bata sakta hun.","oh no :( well, i can"
"Mujhe bahut aashchary hai ki Harry styles ko is tarah ke high profile role mein kaast kiya gaya tha, unakee prshthabhoomi ek gaayak ke roop mein thee. choonki Nolan ko is baare mein pata nahin tha, isalie mujhe khushee hai ki unakee raay ko darakinaar nahin kiya gaya.","I'm very surprised that Harry Styles was cast in such a high-profile role given his background as a singer. Since Nolan didn't know about this, I'm happy his opinion wasn't swayed."
mene really good things suni he par dog killing bit downer ho sakti he,I've heard really good things but dog killing can be a a bit of a downer
kya aapako sangeet pasand hai?,Do you like musicals?
Kya tum ye movie rewatch karoge?,Would you rewatch the movie?
great score hai is film ka rotten tomatoes par,This film has a great rotten tomatoes score
"yes, wo bahut selfish type ka aadmi, mere hisab se reality me bhi","yeah, he is a very selfish type of person I think in reality"
"Mai kuch dekhta hu, par mai unke baare me bahut picky hu","I watch some, but I'm very picky about them"
Woh logo ke mind main jaate hain to steal information,They go into people's minds to steal information.
Critics kya bol rahe hain iske baare mein?,What do critics say about it ?
aachi chatting hai,nice chatting
Okay to main soch raha hun hame kis baare mein messages exchange karna hai?,Okay so I wonder what we're supposed to exchange messages about?
haan. yeh tho sports fan ka hein?,Yes. Are you a sports fan?
"Main bhee unhonne Avengers ke saath itana achchha kaam kiya. yadi vah viphal ho gaya tha, to koee raasta nahin hai ki ve maaya mein infinty wars jaaree karenge",Me either. He did such a good job with avengers. If he had failed their is no way they would be releasing infinity wars in may
Ye thoda Frozen jaisa lag raha hai.,That sounds a little like Frozen
"muje us movie ka long hi forget huva, kaafi saara scenes honge aur events bhi change",I forgot how long the movie was there were a lot of scenes and changes of events.
koi bhi movie jo steven spielberg ne direct ki hai viewers ka attentions leti hai.,Any movie directed by Steven Spielberg is bound to have the viewer's attention
main characters kaun se hai?,who are the main characters?
aap bahut sare musicals dekhte ho kya?,Do you watch alot of musicals?
Christopher nolan director he.,The director is Christopher nolan
KAISE HAI,hi
wo burglars ko kaise rokta hai?,How does he stop the burglars?
ya woh tab wahan around nahi tha.,or that wasn't around then..
"THODA BAD GUY HEIN, KYON KI VOH FRAUD KAR RAHA THA",He seems like the bad guy since he engaged in fraud
"Yes, Bruce Almighty meri go-to movies mein se ek hai.","Yes, Bruce Almighty is one of my go-to movies."
"wow, mene socha tha ki yeh recent he but ye 2009 me aya tha.",Wow I thought this was recent but it came out in 2009.
tho mark jaise douche ko badiya film miltha. thoda uska company ke baare mein bhi agar voh soch lethe,"So it came out of Mark being kind of a douche, Makes sense when I think about the company"
Jazz Panist mujhe excited mhi kar paya.,Jazz Pianist doesn't get me excited
ye kis type ki action movie he,what kind of action movie is it
muzedar smart aur thought provoking,FUNNY SMART AND THOUGHT PROVOKING
Lol jyada sure nahi hun,Lol not quite sure..
loki ke baare mein tumhe kya lagta hai,How do you feel about loki?
Nothing lika hai.,it does not say
muje lagtha hein ki mein dubara iska end watch karunga,It seems like I will have to rewatch it in the end.
aapka favorite part konsa hein?,What was your favorite part?
ye extractors ke bare me he jo military technology ka use karke people par experiments perform karte he taki apne targets ke bare me info retrieve kar sake,It's about extractors that perform experiments using military technology o n people to retrieve info about their targets.
"acha, voh well mein gir jaatha aur bahut bats ne usse swarming kartha.. voh initially afraid tha","Oh yeah, he fell in the well and a ton of bats were swarming him. He was initially afraid of t hem."
"YEH TRUE STORY KE BASED SE HEIN, AUR CHARACTER BHI",This was based on the true story and character.
Mujhe holiday yaad nahi. Par mujhe yeh zarur lagta ki yeh ethical tha kyuki wo ek wanted suspect tha aur wo sirf apna kaam kar rahi thi,I don't recall the holiday. I do think that it was ethical because he was a wanted suspect so she was just doing her job.
"mujhe Bellwethers ka character sabse mast laga, mujhe pata hai wo buri thi usme magar Jenny Slate ne bohot accha kaam kia","I loved Bellwethers character, I know she's a bad guy, but Jenny Slate does such a good job"
kya ye achi hai?,Was it good?
"hey, kya kar rahe ho","Hey, how are you doing?"
"Great, plot kya hai?","Great, what is the plot?"
"end mein jab judy ne Nick se Zootopia police department ko join karne kaha tha, toh kya aap isse ache call kahe jaayenge?","In the end when Judy asked Nick to join the Zootopia police department, do you think that was a good call on her part?"
vo mai tora sa chantit hu muje lagta vah marne ja raha hai,"Uh, yeah. I was a bit weirded out by that. I kind of kept thinking that she was going to die!"
imagine karo ki tumus position mein ho aur us creature ko bathtub mein rakh kar.,Imagine being in that position and keeping the creature in the bathtub.
Yep. Thanks baat karne ke liye,Yep. Thanks for chatting
"Not really, mai unhe kuch ocassions me hi dekhta hu.","Not really, I'll watch them on occasion."
main wo jo karta hai use follow karne ki try karta hoon aur uske most of the films dekhta hoon,I try to follow what he is doing and watch most of his films
Honestly. Mujhe Freeman's ki voice pasand hai. Jennifer Anniston bhi bahut acchi thi. But mujhe unke character ke liye khed hai.,Honestly. I love Freeman's voice. Jennifer Anniston was also very good. But I did feel sorry for her character.
Mujhe ye dekhna hoga. Lagta hai ki iske baare mein bhull gya huin.,I'll have to check it out. Kind of forgot about this one
usme di caprio bhi hai,it has di caprio in it it as well
voh toh pyara tha jab nick nei judy ke liye stuckup kiya jab BOGo nei use quit karne ka demand kiya,It was sweet when Nick stuck up for Judy when BOGO tried to demand her to quit
"Haan, main agree karta hoon. Kuch honest logon mein right reasons ke liye woh bhi ek tha.",I agree. He was one of the few honest people in it for the right reasons.
"mein thik hoon, thankyou",I am good. Thank you.
YEH COMEDY HAIN,IT IS A COMEDY
songs kaise the?,How were the songs?
"Theek hai thanks, sunne mai interesting lagta hai","Ok thanks, sounds interesting"
Steven Spielberg ne isko direct kiya hai aur ye bahut acchi tarah kiya hua hai.,Steven Spielberg directed it and it is very well done.
lekin isey rotten tomatoes par 86% mila,but it got 86 % from rotten tomatoes
acha? tho mein is part ko nahi dekha.. muje bas uska scared hi yaad hein aur uska play kuch yaad nahi,Oh really? I did not see that part. I remembered he was scared but forgot what the play was about.
"hello yar, mein is movie ko nahi dekha hoon tho, tho mein thode der ke liye isko dekh loonga","hello there, I have not seen this movie so im going to take a minute to look it over :)"
bahut jyaada aap ek bachchon ke kamare mein kya milega,Pretty much what you would find in a kids room
tumhe kuch aur janana hai to make a decision,is there anything further you want to know to make a decision
Nischit hi ye unique hai. Kya tum jaante ho if ki ye book par based hai ya ki previous work pe?,Certainly seems unique. Do you know if it is based off a book or a previous work?
Hume lagta nehi ke hum dobara ye movie dekhenge,I do not think I would rewatch this movie.
kya tum Keanu Reeves ke fan ho?,Are you a fan of Keanu Reeves?
philm ke baare mein kya hai?,What is the movie about?
aap hein?,Are you there?
Black widow. Usko character jyada pop ni kiya for some reason.,Black widow. Her character just didn't pop for some reason
haan. movie extremely well directed hai aur Sally Hawkins ne apne role me badhiya job kiya hai.,Yes. The movie was extremely well directed and Sally Hawkins did a great job in her role.
mein Batman begins pad raha hoon.. ache movie hein,I'm reading about Batman Begins. It is a very good movie.
aap ko action movies pasand hein kya?,Do you like action movies?
"muje lagtha ki voh bats ka fear hein jo use opera mein chod detha, jo uske parents ka murdered huva tha",I believe the fear of bats is what led him to leave the opera where his parents were murdered.
Kya ye R rated hai? Ya PG-13?,"Is it rated ""R""? or PG-13?"
"Alfred ko main love karta hun, wo to backbone tha","Love Alfred, he is the backbone"
bas ek pal. mujhe dastaavez padhana hai.,Just a moment. I have to read the document.
tum bahut slow typist ho considering kitna exciting hai ye movie,You're a very slow typist considering how exciting this movie is.
"hmm, tho is scene tho mark ke baare mein hein... thoda childish hein... voh yek women ke liye is site banaya tha... dono college mein the fir classmates ban gaye aur pyar karne lage, kaise koi facebook ke liye work kar sakthe","hmm so I just got a scene described to me, it turns out Mark was dumped so he made a blog about her ... kind of childish.... then he made a site for people to ""rate"" women on looks...the college put him on porbation. and then that captured the attention of two classmates , that how the trio came to work on facebook I guess."
Hi. Kaisa chal raha hai?,Hi. How is it going?
kya meri memory correct hai?,Is my memory correct?
jab usne powder uska face mein daala tho usse sab dekhi diya.. voh pretty wicked hein,The scene when they blow the powder in his face and he starts seeing things... that was pretty wicked.
kya tumhe aur kuch pata hai Shape of Water ke baare mein? kuch fun facts ya something?,Do you something else about the Shape of Water? Some fun facts or something?
"mene voh scene pasand nahi kiya jisme Mia end me use cchor deti he,yadhyapi ye sad tha","I didn't like the scene where Mia left him at the end though, it was sad"
Spoiler aane ki chetavni!!!!,spoiler alert!!!!
Two year ke baad Jordan Belfort ko FBI ne arrest kiya,Two years later Jordan Belfort is arrested by the FBI
wo afraid nahi excited jyada hai,he is not afriad but more excited
in general main ek movie buff hoon,I'm a movie buff in general
2016,2016
"acha tho funny, lekin dark funny","oh right. Gotcha. So, funny, but a dark funny."
ok,OK
"Yes, unme se ek critic ne kaha ki Mia ka character thoda dull tha aur Sebastian to ek jazz snob hai","Yeah, one of the critics said Mia's character was a little dull and Sebastian is a jazz snob"
woh bahut sahi hai.kya tumhe koi questions hai?,That's very true. Do you have any questions?
Mujhe ye bhi nahi pata sorry,I dont know that either sorrt
Isme piggy bank hai,There is a piggy bank
Di caprio ke opposite kaun actor hai?,Who stars opposite of DiCaprio?
"Arey no, yeh to bahut bura hua","Oh no, that is awful"
mujhe vah pyaar hai. kaash ve usake baare mein ek philm banaate,I love that lol. I wish they would make a movie about him
"yah ek paree katha hai, hans krishchiyan endarasan kee ""da sno kveen"" par aadhaarit hai. mukhy paatron ko ek raasta khojana hoga sardiyon kee barpheelee pakad se duniya ko mukt karane ke lie.","It's a fairy tale, based on Hans Christian Andersen's ""The Snow Queen."" The main characters have to find a way to release the world from the icy grip of winter."
"hey, kya kar rahe ho?","Hey, how are you doing?"
AAP BHI,have you
"Hmmm ... Mujhe tumko convince karna hai ye dekhne ke liye. Jo document main nehi hai, uske bare me main kuch nehi keh sakta hun.",Hmmm... I'm supposed to be convincing you to see it. I can't talk about anything not on the document.
"hello, mein yaha hoon, mera internet thoda slow hein yar, sorry yar","Hello, I'm here, my internet was just a little slow for a bit, sorry about that!"
kah nahi sakta how long is it.,Doesn't say how long it is.
HAAN MAIN DEKHA HOON,"yes, i have"
5,5
Mujhe aur kya janna chahiye movie ke baare mein.,What else should I know about the movie
HAAN,Yes
"plot mute cleaner hain jo secret government lab mein work karta hai, aur ek lab mein trap ho rahe amphibian se pyar karne lagta hai","The plot is about a mute cleaner who works in a secret government lab, and falls in love with an amphibian being trapped in the lab."
"yes, ye thoda behatar lagta hai i suppose so tum kah sako ""facebook me"" lol","yeah, flows a bit better I suppose so you can say ""facebook me"" lol"
kya uska mom eventually ache thie?,Did the mom eventually get better?
"yah bahut acha hai ,muje lagta hai ki moive drama aur fantasy ka balance hai","Yeah, it is so cool because I felt as though that the movie had a balance of drama and fantasy."
IMBD ki ratings jyadatar high nhi hoti,IMDB ratings usually aren't that high
"ye kuch funny hai lekin mere khyal se ye previous movies me kiya gaya tha jaise The Little Mermaid , lekin beshak less visually","Well, it is kind of funny but it was already done in previous movies such as The Little Mermaid I think, but less visually of course."
"main bas usee ko dekh raha tha. mujhe laga ki ajeeb sa lol tha. yah kuchh bahut bade abhinetaon mein mila hai, haalaanki shaayad ve prashansakon ke yogy hain.",I was just looking at that. I thought that was weird too lol. It's got some pretty big actors in it though so maybe they're fans lol.
muje swarm of bats ka part kuch yaad nahihein,I didn't remember the part about the swarm of bats.
"Anna Elsa ko khojne gai aur naye friends raste mein mil gaye.Jab Elsa se mili, by accident Anna ko injure kar diya.","Anna goes to find Elsa and meets some new friends along the way. When they find and confront Elsa, she accidentally injures Anna again."
Kya aapako superhero movies pasand hain?,Do you like superhero movies>
oh wahan hai wo,OH THERE IT IS
"alfred tho is movie ka hero hein, aur bruce ko constantly save kar raha tha","Alfred is such a hero in the movie, constantly saving Bruce"
Usne customers ko dhokha diya.,He deceived customers.
muje lagtha hein ki voh aise kuch socha hoga ki voh kaafi wealthy hein aur voh apne kid ko help karenge... voh protective instincts ko test karthe aur usse job bhi mil jaatha aur quarterback ko protect kartha.. yeh college team ke liye good enough hein,I think she just felt that they were wealthy enough to help a deserving kid. He test high in protective instincts so she told him his job was to protect the quarterback. From then on he became good enough to be recruited for college teams.
Kya unone Kevin ko kabhi dekhi when they are in his house?,Do they ever see Kevin when they are in his house?
apne mujhe certainly prerit kiya wahan jane ke liye aur ye dekhane ke liye ki ye hype kis sambandh me he.,Well you have certainly made me want to go watch it and see what all the hype is about.
ye kabhi specified nahi hai,it is never specified
wallace\,wallace\
"achchhee tarah se mujhe pata nahin hai, lekin yah manoranjak manoranjan kar raha hai.",Well i DON'T KNOW IT BUT SOUNDS ENTERTAINING.
"The critics ka movie jo batman ko psyche se damage kiya tha na, tho uske baare mein aapko kya socha?",The critics thought that the movie explored Batman's damaged psyche. What do you think?
hello??,hello??
bahut interesting hai ki kaise us creature ke paas mysterious healing powers the,It was interesting how the creature had mysterious healing powers
itna bhi sure nahi hei yar..,Lol not quite sure..
Hum bhi tumse pura agree kartehe ke Morgan Freeman bomb hai,Totally totally agree!! Morgan Freeman is the bomb.
isme bahut kuch action tha,"Yes it does. This could almost qualify as a ""chick flick"" but it had a bit too much action."
"haan mein bhi pad letha hoon, aur mein us movie ko jarur dekhunga, oldie hein par goodie bhi.","Yes, I may read it also and I'll see the movie again as it is an oldie, but a goodie."
Nahi bilkul nahi mujhe nahi lagta government ko undermine karna sahi he.,no absolutely not I don't think its right to undermine the government
the word ko remove karna waise smart choice thi atleast,"removing the word ""the"" was a smart choice atleast"
hey kya kar rahe ho,"Hey, how are you doing?"
Tom Hardy is movie me Earnes ke character me hai. Aur iska plot thoda strage hai.,Tom Hardy is in the movie as the character Earnes. And yeah the plot is a bit strange.
Richard Dreyfuss mhjhe bahut pasand hai .,I really lke Richard Dreyfuss.
kya tumhe pata hai aur kya karne jai hame is HIT me? mujhe nahin maloom next step kya hai,Do you know what else we are supposed to do for this HIT? I'm not sure what the next step is
lakad,Woody
"Main isi ko dekh raha tha. Mujhe bi ye weird laga, lol. Isme kafi badey actors hau to shayad wo inke fans hon lol",I was just looking at that. I thought that was weird too lol. It's got some pretty big actors in it though so maybe they're fans lol.
"koee dikkat nahin hai. haan, isake kuchh behatareen drshy sirph saspens ke hain, jahaan aap shaark ko dekh bhee nahin sakate.","No problem. Yes, some of it's best scenes are just suspense where you don't even see the shark."
